text,toxic
अपनी सरजमीं पर पिछले एक वर्ष में पहली बार टीम इंडिया कोई सीरीज हारने की कगार पर है. इंग्लैंड के खिलाफ रविवार को होने वाले दूसरे टी-20 मैच में जब मेजबान टीम मैदान पर उतरेगी… #INDvsENG,0
Hum iski ghor ninda krte hai... Or sirf ye hi karengye - Bjp,1
शायद अगर किसी को इनकी सलामती की इतनी ही परवाह होती।और इसकी माॅग उठती तो योगी को कोई एतराज नही होता। यह तो योगी है। इनको तो वह सब करना ही होता है जो उस पीठाधीश्वर के लिए आवश्यक है और यह साधारण हिन्दू और गृहस्थ से भिन्न है,0
"Aaj congressi bhi bol rahein hai, wah wah  JNU ke naksali ko toh puchkarte ho",0
अगर आप वाहन चालक  है तो ये आपके लिए है । सावधान हो जाईये आज ही पता करे आपका वाहन RTO मैं किसके नाम से रजिस्टर है । एक Android App जो आपके वाहन की पूरी डिटेल्स देता है ।  https://play.google.com/store/apps/details?id=registration.vehicle.com.vehicledetails,0
"Anna ji ab aapki nai chalegi!! Congress k waqt bahut chillarahete, Ab kya howa sab thik hogaya kya??? Janlokpal bill pass hogaya kya??? Curruption kam hogaya kya??? BJP k agent!!!",1
इसी तरह फौजी मरते रहे  देश तोड़ने के कार्य करने वालो पर चुप बैठे रहोगे  तो 2019 भी नही देख पाओगे,1
"इटली में भूकंप ने हल्के झटके, किसी नुकसान की खबर नहीं",0
Modi modi modi modi modi modi modi modi modi modi modi modi modi modi modi modi  Khub chillao modi modi  Desh men jwan mar rahe wo modi sun raha ki na sun raha,1
Jnu ko tala lagao left Congress ye sab kar rahain hain,1
"Tarik fath ne desh ko bataya ki ashal me Muslim such me kya sochta hai, Abe gaddaro, nikal jao es desh se apna islam le kr, sale chor,",0
Phir wapas kaise aaye gaa..... Waha jaa kar chadi koli Jaye go .... Nuni check ho gi,1
"Fraud, thts it. Aise main bhi keh deta hu, modi amit shah jaitley are bigger frauds. Lol",0
Long term program chal raha hai ....... Sena toda  aur care Se kaam kare,0
Pak army par itna proud  ha Naveed Shahid  ye vo hi army ha jis ke 95000 bujdil saninko ne 197l ke war me apne ghutne tek kar apni jan ki bheek mangi thi or india ne pak ke 2 tukde kiye the or is baar itne tukde hoge ki gin bhi na payoge,1
Hindustan jindabaad tha Hindustan jindabaad hai or Hindustan jindabaad rhega,0
"Hahaha jahilo jesi shakal hey s baaby ki,buddha,nanga jahil.... hahaha",1
Sena ka camp hona chahiye..shaharome camp lagakar javanoko..rastese doudate he..agar camp udhar lagayenge orr ..sidha order ho..shikarr karo jangale me..akhir kitane sal ye chalayene...srilanka ne kya kiya..,1
Moinak Saha jawab  do,0
"ab bahat howa aur nahi rona hai....aur nahi sardhanjali dena hai,,.........????ab sale harami ke pillo ko jake ghoske marna hai................ab ooh log apni hat par kar rahe hai.... PARA SF(ARMY)...MARCOS( NAVY)  , GARUD FORCE (AIR FORCE)  sab ko oder dena hai bas ....baki onka KAM TAMAM HOO JAE GA",1
अरे अभी भी समय हैं   जनता को मूर्ख समझना छोड़ दे,1
Yar ap qabar ko join karin AP kin kaam per lag gaya haij,0
"Unki purani film dekhte hi lagta h ki aj v wa humare saat hi h,is industry me h yakin hi nhi hota unke na hone ka... aaj hi unki film dekhi 'mere apne' meri pasandita film me se ek thi, film dekhte hi ankh var aai...sach me aap bahot yaad aayenge Binod sir...😞😞😞😞",0
"Ha ha ha ha ha ha ....... ye to sab bhartiyo ko pata hai  Balki ab to Nepal , Bhutan , China , america , Russia , France or duniya ke aadhe country's ko pata hai mamu",1
15 अगस्त को वाघा बॉर्डर पर पाकिस्तान के साथ मिठाई नहीं बांटेगी बीएसएफ,0
Modi ka bijay rath to age badh raha hai mgr desh nahi,1
ए बी पी न्युज वालों मुहतोड़ जबाब का मतलब जानते हो या वैसे ही भौकते हो ...,1
Maine toh kissi ka favor ni kiya tum hi uchal rahe,1
Bollywood m ab  Hollywood ka chalan hone vala h...ab  zyadatr aisi movie banengi q ki require ment hone lgi h,0
बड़ी खबर : यूनिफॉर्म सिविल कोड की अड़चनें....वीडियो देखें...http://khabar.ndtv.com/video/show/badi-khabar/330259?KhabarFB=007,0
ये बिहार में होता तो भक्तो का नंगा नाच देखते।।।।।।56 इंची सरकार है देश मे भी ओर प्रदेश में भी,1
Us raat tere papa k jageh mera sperm gya tha use of technology  Aur tere papa ko pta v na chala 😂😂😂 Chutiya,1
khair modi bhakto se bat karne ka koi faida nhi gaur karna zara or aaage aage delhna kya haal hota hai,1
kaya kahe bhai log hame samgh me nahi aata kau ham log apna kimte samy in actro ki pechi bekar karte hai .kisi bhi actor ka movi cinema hall me mat dekho .koi kahi ha raha hai to jane uske peche kau bhag rahe ho .tabhi neta aur actor janta ko apne esare pr nachate kuki ye log bakare hai aur ghund me chalte hai.,1
@vishal bas sattar sal sattar sal ka nara lagao aur khud ko aur desh ko chutia banao abe zara bhi sharam hai to dub mar,1
Ye saale media wale..... haramkhor kabhi nhi sudhar sakte ....,1
"मोदी जी, आप का संकल्प कहाँ गया । देश को जो सपने दिखाए थे, उसका क्या हुआ । काठ की हांड़ी सिर्फ एक बार ही चढ़ती हैं ।",1
Sathi hath badana ek akela badd jayega milkar brake lagana...yeh log imaandar logo ko brake lagane ke liye ha..chor chor masere bhai..,1
Kya bhai kya bol rahi ABP ancar funny likha hai ki shahid aour bol rahi hai ki injured,1
Sarkar ko sakti karwae karna chaeya,0
Quki apni maa chood  chood kar thak gaye Ho bhadwo😂😂😂,1
तिनो को भी लेना चाहिये एक एक को चा देना चाहिये तिनो की जगह अलग अलग है।,0
Ye Mehra madrchod kuch v bake jaa rha hai abe bharwe BJP ka gaand ka baal nhi khich skta koi waha,1
Is bar v netao ki traf se sirf shok aur ninda hogi aur t.v pr debet hoga.fir bate purani ho jayengi,1
Banda isilie ro raha hai kuki use bh pata hai bike rulaegi,0
आवश्यकता है लडके एवं लडकियो की pantjali heath care में (राज्य एवं जिले अनुसार) हेल्पर- 8500+OT+ रहना+ खाना सुपरवाइजर- 12600+OT+रहना+ खाना (अनपढ से ग्रेजुएट तक)[उ०प्र० एवं बिहार मे and other states] सम्पर्क नं०- 7991766327 ( whatsapp),0
"लुटो और लुटो , , साला  पब्लिक के पास बहुत माल है , , तभी तो इतना  महंगाई पर भी बीजेपी को majority मिल रहाहै।",1
"Thoda sabr to kro 56 inch ka nhi,106 inch ka dikhayege, tum logo jaise 70 salo ke gaddaro ki jad tak pahuchne do,",1
Bhul jao UP wale bhe aisa bol rahe the dekh lo BJP hr jagah ayegi mamta ka namonishan khatm,1
"Hamein history se seekhna chahiye. Government ko badhawa do agar wo accha kaam Kare, criticize karo agar kharab policy laaye. hero worship mat karo.",0
Chal be RANDI ki OLAD RANDIAN,1
Jai hind sat sat naman .tamil janata ko  aapki kami hamesha khalegi.,0
Hum educated loag kab kaam I ge hum logo ko sikhai ge,0
100% mili Hai aour BJP Satta ke Liye Andhi ho gayi Hai!!!!!,1
Itna ghamand  sahi nh h galti insan se hoti h aur usne social media par mafi bhi mang li h sunil ek acha actor h par uski ye bt theek nh h wo alag hokar kuch bhi nh kar payega tali dono hath se bajti h ek tali kapil tha aur ek sunil,1
Pehle ladka roya ab ladki . Itta dukh kyu he bika ka inko,0
